"","t0","t1","t5","t22"
"291",0.000462136105583064,0.000258659187891865,0.000322832088767641,0.000199282877859032
"292",0.000316092120212701,0.000462136105583064,0.000370231041494047,0.000214875236310484
"293",0.000143726051352314,0.000316092120212701,0.000309473088331749,0.000227021834755336
"294",0.00015917161227007,0.000143726051352314,0.000287135204060935,0.000231091117507714
"295",0.000211672373836091,0.00015917161227007,0.000267957015462003,0.000234049312971335
"296",0.000236825441817231,0.000211672373836091,0.000258559652650848,0.00023645806064403
"297",0.00031095044006268,0.000236825441817231,0.000213497519897681,0.000237837322438265
"298",0.000171835562329602,0.00031095044006268,0.000212469183867677,0.000244184157912474
"299",0.000246507604946668,0.000171835562329602,0.000218091086063135,0.000247269906470506
"300",0.000417803236188157,0.000246507604946668,0.000235558284598454,0.000253682147013432
"301",0.000268117605027989,0.000417803236188157,0.000276784457068868,0.000256829294371452
"302",0.000131579452177101,0.000268117605027989,0.000283042889711019,0.000253279064159696
"303",0.000379112087472533,0.000131579452177101,0.000247168692133903,0.000250282429799051
"304",0.00029419055181481,0.000379112087472533,0.00028862399716249,0.000253858011727639
"305",0.000185580304747457,0.00029419055181481,0.000298160586536118,0.000260376842541056
"306",0.00016847429671353,0.000185580304747457,0.000251716000247978,0.000263148309646546
"307",0.000206123446655525,0.00016847429671353,0.000231787338585086,0.000263941062168284
"308",6.73424210769517e-05,0.000206123446655525,0.000246696137480771,0.000269275397138442
"309",0.000133190226733397,6.73424210769517e-05,0.000184342204201655,0.000262102718916893
"310",0.0001741492015001,0.000133190226733397,0.000152142139185372,0.000239980370767311
"311",0.000332142936626584,0.0001741492015001,0.000149855918535901,0.000236286449348844
"312",0.000677142007193885,0.000332142936626584,0.000182589646518512,0.00023979010304711
"313",0.000365426189924418,0.000677142007193885,0.000276793358626184,0.00025881204937902
